name,lat,lon,alt_km
NORAD-67695,-45.3444,-82.6934,478.8
NORAD-67696,58.9779,-102.3692,466.0
NORAD-67697,13.9153,-91.9266,474.0
NORAD-67698,44.2629,-97.2554,468.2
NORAD-67699,-43.8778,82.7634,479.2
NORAD-67700,-30.2670,-85.8475,479.0
NORAD-67701,-58.6069,77.7357,480.0
NORAD-67702,74.0604,116.5336,464.8
NORAD-67703,29.0482,-94.1781,469.9
NORAD-67704,-29.1149,85.7395,479.1
NORAD-67705,-73.1691,64.8269,480.3
NORAD-67706,-59.9231,-77.3776,480.0
NORAD-67707,30.3805,94.2512,470.1
NORAD-67708,82.6623,-173.4449,465.0
NORAD-67709,45.2196,97.3512,467.9
NORAD-67710,-0.8145,-90.0103,475.2
NORAD-67711,15.4285,91.9839,472.7
NORAD-67712,-82.7074,1.9014,480.8
NORAD-67713,7.3788,89.9926,473.8
NORAD-67714,-74.0109,-63.6175,479.4
NORAD-67715,-15.7180,-88.0549,477.2
NORAD-67716,0.0562,89.8179,475.6
NORAD-67717,72.7753,-114.4640,465.3
NORAD-67719,31.3993,-115.9322,383.2
NORAD-67720,-15.5644,86.1975,423.8
NORAD-67721,-18.5234,-145.8041,477.8
NORAD-67722,-3.7581,-147.7760,476.4
NORAD-67723,11.1627,-149.6954,474.4
NORAD-67724,26.4322,-151.8900,471.8
NORAD-67725,41.2837,-154.6877,469.4
NORAD-67726,55.6848,-159.0359,467.8
NORAD-67727,70.2642,-169.1174,464.9
NORAD-67728,81.8946,147.8298,465.7
NORAD-67729,62.5522,46.0614,466.8
NORAD-67730,76.4317,63.8063,464.7
NORAD-67731,47.9387,39.9543,468.1
NORAD-67732,33.1430,36.5979,469.3
NORAD-67733,18.2871,34.2294,472.7
NORAD-67734,3.1986,32.2285,475.2
NORAD-67735,-26.2500,28.2163,478.2
NORAD-67736,-11.3628,30.3529,477.2
NORAD-67737,-41.0306,25.4488,479.3
NORAD-67738,-55.8069,20.9864,478.3
NORAD-67739,-33.4657,-143.2672,478.8
NORAD-67740,-70.1126,11.1345,479.0
NORAD-67741,-48.2685,-139.8840,479.1
NORAD-67742,-82.0420,-34.3605,481.1
NORAD-67743,-62.8402,-133.6763,480.8
NORAD-67744,-76.5868,-115.6858,479.9
NORAD-67745,2.3805,130.9131,30340.6
NORAD-67746,-45.7412,99.2105,522.6
NORAD-67747,-78.9722,-30.4108,528.4
NORAD-67748,8.3896,108.0960,511.6
NORAD-67749,-6.0446,106.3244,511.2
NORAD-67750,82.3230,-174.7618,500.8
NORAD-67751,82.2416,-149.4726,523.3
NORAD-67752,12.7234,107.6175,524.6
NORAD-67755,-67.5534,-104.2937,392.5
NORAD-67756,0.1375,76.0691,35785.8
NORAD-67757,0.2072,34.0123,35799.5
NORAD-67764,22.7339,-32.3427,472.2
NORAD-67765,45.8483,2.3175,451.7
NORAD-67766,38.2713,134.9845,631.1
NORAD-67767,-38.3264,-45.1232,641.5
NORAD-67768,-50.9332,-86.9511,641.8
NORAD-67769,12.2202,138.4468,635.3
NORAD-67770,41.0087,23.7359,630.9
NORAD-67771,-44.0738,-99.4133,472.5
NORAD-67772,-22.9451,-53.6430,640.2
NORAD-67773,17.9639,163.5376,634.4
NORAD-67774,-33.2006,-67.6878,641.1
NORAD-67775,-1.3614,-10.4749,650.4
NORAD-67776,50.9334,93.1509,629.2
NORAD-67777,-51.5984,-112.3146,641.8
NORAD-67778,47.8380,43.3443,629.8
NORAD-67779,-21.1361,168.2660,651.3
NORAD-67780,51.6027,67.6480,629.2
NORAD-67781,-42.5494,-85.3308,641.0
NORAD-67782,-40.7896,-156.5225,641.2
NORAD-67783,10.1952,-18.7340,636.1
NORAD-67784,31.5370,7.1043,632.3
NORAD-67785,-10.5075,152.5900,641.6
NORAD-67786,-31.6706,-172.8266,640.7
NORAD-67787,-21.3065,173.6356,639.6
NORAD-67788,21.2313,-6.5191,634.7
NORAD-67789,-10.3367,161.4609,637.2
NORAD-67790,-1.1556,-30.1622,637.9
NORAD-67791,41.6160,96.5423,630.7
NORAD-67792,-47.9152,-136.4555,641.3
NORAD-67793,33.4440,112.0228,631.8
NORAD-67794,-12.3576,-41.6827,640.5
NORAD-67795,48.8265,74.4765,629.4
NORAD-67796,-28.2450,-7.3363,428.5
NORAD-67797,48.0861,174.6411,467.4
NORAD-67798,-55.6594,155.5447,480.9
NORAD-67799,33.0377,171.0739,469.5
NORAD-67800,-26.1980,162.7191,479.0
NORAD-67801,18.0579,168.6983,472.8
NORAD-67802,-62.8575,0.8188,480.6
NORAD-67803,-11.6108,164.8130,477.2
NORAD-67804,3.5332,166.7668,475.6
NORAD-67805,25.8759,-17.1526,471.7
NORAD-67806,-81.8077,103.6382,481.4
NORAD-67807,-76.5930,18.8340,480.7
NORAD-67808,11.0414,-15.0325,474.1
NORAD-67809,-41.0291,159.9419,480.1
NORAD-67810,-3.8059,-13.1241,476.2
NORAD-67811,69.7621,-33.8699,465.1
NORAD-67812,81.9145,-77.8267,463.4
NORAD-67813,55.5189,-24.3206,466.2
NORAD-67814,-70.0657,145.6841,480.7
NORAD-67815,-33.4936,-8.7667,479.7
NORAD-67816,76.4295,-161.5451,465.0
NORAD-67817,40.7063,-19.9054,468.9
NORAD-67818,62.7166,-179.1957,465.3
NORAD-67819,-48.2724,-5.3832,482.8
NORAD-67820,-18.5836,-11.1476,477.7
NORAD-67821,18.7658,54.2365,487.1
NORAD-67822,6.6601,-96.8301,490.2
NORAD-67823,37.7891,19.4064,484.4
NORAD-67824,5.1813,69.9858,489.6
NORAD-67825,-42.9407,168.2313,494.9
NORAD-67826,31.4625,34.6334,486.1
NORAD-67827,-17.1754,-123.3214,490.6
NORAD-67828,-2.8729,-107.1180,494.4
NORAD-67829,16.0534,-86.0901,487.4
NORAD-67830,-41.1806,-173.7026,492.8
NORAD-67831,-33.3368,-148.8228,495.3
NORAD-67832,41.4704,-2.8363,485.1
NORAD-67833,-4.7615,80.6461,489.0
NORAD-67834,-42.7355,157.9058,495.4
NORAD-67835,-31.0883,115.7367,490.8
NORAD-67836,28.9396,-67.7330,486.7
NORAD-67837,-7.7272,-112.3638,490.7
NORAD-67838,38.8282,-44.4406,484.2
NORAD-67839,42.9355,-17.5218,484.7
NORAD-67840,40.1300,10.9281,483.0
NORAD-67841,23.4822,47.8505,487.4
NORAD-67842,9.8208,64.8855,491.6
NORAD-67843,-18.7411,96.8224,491.1
NORAD-67844,-25.7955,-135.1581,491.7
NORAD-67845,-27.1525,108.8178,491.7
NORAD-67846,1.9055,-101.9799,491.9
NORAD-67847,-37.5584,-174.5139,491.8
NORAD-67848,11.4606,-91.4971,490.2
NORAD-67849,-36.6112,-156.7451,494.3
NORAD-67850,2.4911,-41.6218,482.5
NORAD-67851,49.7442,19.3909,475.1
NORAD-67852,53.1368,46.4939,474.4
NORAD-67853,-25.1197,157.3645,485.7
NORAD-67854,-49.5449,-104.9156,487.3
NORAD-67855,26.8900,113.8647,474.5
NORAD-67856,44.1027,89.6711,471.6
NORAD-67857,25.6432,115.1089,473.9
NORAD-67858,32.5540,-17.8114,464.5
NORAD-67859,48.9360,15.0146,470.8
NORAD-67860,43.2771,92.0649,465.7
NORAD-67861,51.5097,27.6020,474.4
NORAD-67862,52.7719,56.3593,474.8
NORAD-67863,47.4036,82.3442,475.4
NORAD-67864,37.3975,101.9742,477.2
NORAD-67865,11.5453,128.0678,481.2
NORAD-67866,-2.3344,138.5904,483.3
NORAD-67867,-16.1332,149.3308,485.3
NORAD-67868,-33.7138,166.7780,486.3
NORAD-67869,15.0419,-34.7556,468.2
NORAD-67870,-52.7748,-142.6629,487.1
NORAD-67871,-52.7326,-123.5108,487.5
NORAD-67872,-14.8752,147.5887,480.7
NORAD-67873,24.0140,-26.8905,466.6
NORAD-67874,40.2742,-7.0148,464.7
NORAD-67875,14.9335,-32.7230,475.8
NORAD-67876,52.7003,36.8279,474.4
NORAD-67877,-53.1057,-129.6929,475.5
NORAD-67878,33.5760,107.0856,478.5
NORAD-67879,55.7191,80.9185,466.2
NORAD-67880,70.4917,70.5859,464.3
NORAD-67881,-48.1571,100.0601,480.2
NORAD-67882,-26.1949,-91.8015,478.7
NORAD-67883,-11.8310,-89.7383,477.3
NORAD-67884,81.8630,28.3139,463.0
NORAD-67885,33.3193,-83.3991,470.1
NORAD-67886,76.1265,-57.0605,464.0
NORAD-67887,-81.9006,-152.1326,481.5
NORAD-67888,-70.0696,-108.8294,480.7
NORAD-67889,-41.7034,-94.7329,480.0
NORAD-67890,48.0036,-80.0602,466.2
NORAD-67891,49.0587,82.3512,467.4
NORAD-67892,40.9454,85.5157,468.4
NORAD-67893,-3.7341,92.3417,475.5
NORAD-67894,62.6267,-73.9357,465.1
NORAD-67895,3.0597,-87.8181,475.2
NORAD-67896,-33.3554,96.6861,479.4
NORAD-67897,-62.8508,106.2879,480.9
NORAD-67898,-55.7995,-99.0247,481.5
NORAD-67899,25.9909,88.3073,471.2
NORAD-67900,11.0742,90.4426,473.7
NORAD-67901,-76.5098,124.0706,480.7
NORAD-67902,-18.4933,94.3121,478.5
NORAD-67903,18.4101,-85.7742,472.6
NORAD-67904,-36.9735,108.2233,492.5
NORAD-67905,-41.3591,125.1456,492.7
NORAD-67906,-42.5452,154.2407,491.5
NORAD-67907,-36.8857,-179.4379,490.8
NORAD-67908,-26.1392,-157.6673,492.6
NORAD-67909,-12.8646,-140.1168,491.4
NORAD-67910,1.3993,-124.4745,490.1
NORAD-67911,24.4789,-96.8283,487.3
NORAD-67912,35.6668,-75.7531,485.5
NORAD-67913,42.1621,-49.8343,484.5
NORAD-67914,27.6715,19.4428,482.4
NORAD-67915,41.9961,-21.2553,484.6
NORAD-67916,14.8995,37.0216,486.5
NORAD-67917,0.7219,52.8126,490.8
NORAD-67918,-33.9010,100.5075,492.8
NORAD-67919,-13.5467,68.5272,491.6
NORAD-67920,-42.9787,144.4480,492.7
NORAD-67921,-39.3782,172.4610,492.3
NORAD-67923,-17.6110,-145.7977,489.7
NORAD-67924,-3.2202,-129.4331,490.0
NORAD-67925,20.1693,-102.8230,487.6
NORAD-67926,32.2410,-83.5032,483.9
NORAD-67927,42.8518,-30.7727,484.7
NORAD-67928,40.7193,-58.6967,484.5
NORAD-67929,37.9828,-3.1652,483.9
NORAD-67930,5.4517,47.7095,488.2
NORAD-67931,19.3381,31.5340,488.0
NORAD-67932,-2.1893,2.1374,490.2
NORAD-67933,-16.3729,18.1350,491.5
NORAD-67934,-29.2259,36.5855,492.0
NORAD-67935,-38.8449,59.4389,492.8
NORAD-67936,-40.0765,115.0332,490.6
NORAD-67937,-42.9535,87.0178,492.8
NORAD-67938,-34.7254,131.4566,492.1
NORAD-67939,-23.2806,151.9709,492.7
NORAD-67940,31.2822,-140.0716,485.8
NORAD-67941,42.7653,-97.8757,484.7
NORAD-67942,-9.8062,168.6960,491.1
NORAD-67943,18.8000,-159.2786,487.5
NORAD-67944,37.6780,-124.8337,485.4
NORAD-67945,40.9224,-69.3871,484.8
NORAD-67946,32.8179,-44.7504,486.3
NORAD-67947,20.7581,-24.9985,487.3
NORAD-67948,11.6146,-13.7682,489.2
NORAD-67949,2.0965,-3.3192,489.8
NORAD-67950,-11.9057,12.8409,491.1
NORAD-67951,-25.2496,30.0974,491.8
NORAD-67952,-42.2735,76.9046,492.4
NORAD-67953,-36.2052,51.4248,492.3
NORAD-67954,-27.4383,145.6191,491.8
NORAD-67955,-0.0011,179.3515,489.3
NORAD-67956,14.2451,-164.8855,488.0
NORAD-67957,-14.3015,163.5471,490.1
NORAD-67958,27.6600,-146.5283,485.9
NORAD-67959,42.3257,-78.6721,484.5
NORAD-67960,41.7864,-107.2998,484.8
NORAD-67961,78.9167,29.0051,464.6
NORAD-67962,65.5094,4.5509,465.4
NORAD-67963,36.1681,-6.3726,469.4
NORAD-67964,50.9250,-2.6782,467.1
NORAD-67965,21.1229,-8.8975,472.3
NORAD-67966,6.4426,-10.8933,474.1
NORAD-67967,-8.6984,-12.8454,476.9
NORAD-67968,-23.4360,-14.8940,478.8
NORAD-67969,-52.9311,-21.4477,480.9
NORAD-67970,-38.1149,-17.4633,479.2
NORAD-67971,-67.5641,-29.7395,480.6
NORAD-67972,-80.1916,-59.4093,480.9
NORAD-67973,-65.4460,-175.4164,481.2
NORAD-67974,-78.8506,-151.2084,480.8
NORAD-67975,-6.5627,169.1954,477.1
NORAD-67976,-51.0567,177.4380,480.8
NORAD-67977,-21.5663,171.2441,478.7
NORAD-67978,23.0982,165.2369,471.9
NORAD-67979,-36.3682,173.7419,479.2
NORAD-67980,8.1602,167.3073,474.6
NORAD-67981,37.9006,162.6583,469.6
NORAD-67982,52.7025,158.7076,467.0
NORAD-67983,80.1837,120.7218,463.9
NORAD-67984,67.2897,150.5895,464.9
NORAD-67985,72.8956,13.7309,463.9
NORAD-67986,-37.0928,-16.2792,491.8
NORAD-67987,-26.8102,5.0714,492.0
NORAD-67988,-13.4986,22.9529,490.9
NORAD-67989,1.0026,38.8821,489.4
NORAD-67990,15.1078,54.5961,487.8
NORAD-67991,23.8237,66.0272,486.9
NORAD-67992,35.2530,87.0077,484.8
NORAD-67993,42.0361,112.9698,484.3
NORAD-67994,42.1214,141.5516,484.1
NORAD-67995,-13.5096,-127.7164,491.1
NORAD-67996,35.4852,167.6116,485.8
NORAD-67997,-36.9679,-88.9085,492.1
NORAD-67998,-26.6859,-110.0925,491.6
NORAD-67999,-42.6225,-61.8886,492.8
NORAD-68000,-42.5675,-43.1331,495.0
NORAD-68001,-39.5901,-24.5662,493.6
NORAD-68002,-18.0257,17.4310,491.4
NORAD-68003,10.3356,49.0576,488.9
NORAD-68004,-30.5667,-1.4107,492.4
NORAD-68005,-3.9663,33.5458,489.9
NORAD-68006,31.8313,79.4585,485.3
NORAD-68007,40.4202,103.6828,486.2
NORAD-68008,42.8999,131.9997,483.9
NORAD-68009,38.3669,159.3686,484.9
NORAD-68010,5.8889,-148.9759,489.6
NORAD-68011,-8.6349,-133.2708,490.6
NORAD-68012,-33.9774,-96.4549,492.0
NORAD-68013,28.0082,-177.3170,486.1
NORAD-68014,-22.2193,-116.7346,491.0
NORAD-68015,-47.8764,-80.9030,480.4
NORAD-68016,-76.3171,-104.4614,481.1
NORAD-68017,-82.0871,174.1507,480.7
NORAD-68018,-62.2694,-86.8415,481.3
NORAD-68019,-56.3016,118.3125,480.7
NORAD-68020,-70.2775,128.1584,480.9
NORAD-68021,-11.8418,108.8146,477.3
NORAD-68022,-41.5852,113.7803,479.8
NORAD-68023,-26.6073,110.9439,477.5
NORAD-68024,3.2223,106.8744,474.7
NORAD-68025,32.7757,102.5738,469.9
NORAD-68026,17.7912,104.9397,473.0
NORAD-68027,-33.3122,-77.4461,479.4
NORAD-68028,74.9425,-45.2213,448.3
NORAD-68029,47.5325,99.2720,466.1
NORAD-68030,62.2291,93.2569,465.8
NORAD-68031,76.1235,76.1361,464.1
NORAD-68032,-18.5182,-75.0862,478.2
NORAD-68033,82.0458,-6.4467,464.0
NORAD-68034,26.3590,-69.0227,470.5
NORAD-68035,-3.5762,-73.0959,476.3
NORAD-68036,41.3369,-66.2088,469.3
NORAD-68037,11.1779,-71.1996,473.3
NORAD-68038,56.0740,-61.7129,467.3
NORAD-68039,70.3846,-51.6453,463.7
NORAD-68040,51.7433,-92.6877,462.1
NORAD-68041,-11.2343,-12.3532,472.1
NORAD-68042,52.4258,-95.6213,462.2
NORAD-68043,0.5118,-19.1374,470.8
NORAD-68044,7.3759,-26.4224,469.8
NORAD-68045,40.6602,-160.5430,464.3
NORAD-68046,-48.3281,38.5168,475.3
NORAD-68047,-23.2658,142.1361,473.4
NORAD-68048,-50.0614,96.0371,475.7
NORAD-68049,25.3361,-41.5976,466.4
NORAD-68050,-12.2596,150.1173,472.7
NORAD-68051,27.6778,-41.8469,466.1
NORAD-68052,-50.9400,93.5364,475.2
NORAD-68053,35.9266,-51.5768,464.6
NORAD-68054,-2.9946,157.2516,471.0
NORAD-68055,-26.8174,3.4542,474.2
NORAD-68056,6.2446,164.1597,469.9
NORAD-68057,51.4460,-130.4997,462.1
NORAD-68058,-5.1832,157.0192,471.3
NORAD-68059,-30.0547,133.8351,473.8
NORAD-68060,41.3401,-62.0427,463.5
NORAD-68061,-44.1318,25.6537,475.8
NORAD-68062,24.4028,179.3063,466.6
NORAD-68063,-44.8595,111.3450,475.2
NORAD-68064,-52.6846,58.5779,475.6
NORAD-68065,48.9284,-77.9620,463.2
NORAD-68066,-29.0967,3.7023,473.6
NORAD-68067,15.4873,171.4372,468.1
NORAD-68068,-31.8690,133.1823,474.2
NORAD-68069,-9.4208,-77.5978,471.8
NORAD-68070,29.0757,82.4278,467.0
NORAD-68071,42.7943,-26.6316,463.3
NORAD-68072,-46.1557,160.3517,474.9
NORAD-68073,-4.9422,112.8643,470.8
NORAD-68074,27.0427,-48.0281,466.4
NORAD-68075,-0.3270,-70.7134,470.3
NORAD-68076,52.2328,4.7641,461.8
NORAD-68077,-33.5683,-102.3710,472.8
NORAD-68078,-13.9586,119.8706,473.0
NORAD-68079,45.7056,59.0768,463.0
NORAD-68080,2.3063,-70.9160,470.2
NORAD-68081,-53.1383,-162.7527,474.7
NORAD-68082,4.3662,105.8809,469.7
NORAD-68083,18.1765,-56.2640,467.7
NORAD-68084,-31.4528,136.3815,473.5
NORAD-68085,-16.2174,-85.1881,472.8
NORAD-68086,-47.3952,-127.1170,474.3
NORAD-68087,-52.1907,-146.1166,475.0
NORAD-68088,48.6350,-12.2419,462.6
NORAD-68089,-27.3721,-93.2428,473.2
NORAD-68090,-50.8020,175.8466,475.0
NORAD-68091,-42.7293,-114.9129,475.3
NORAD-68092,39.1395,71.6651,463.8
NORAD-68093,31.2769,82.1506,465.6
NORAD-68094,-48.5475,-129.1497,474.7
NORAD-68095,-22.9232,127.5908,473.4
NORAD-68096,8.9446,-63.7288,469.3
NORAD-68097,53.0279,24.5391,461.9
NORAD-68098,29.1253,-170.1920,468.5
NORAD-68101,-45.7909,-68.7179,479.9
NORAD-68102,-60.0640,-73.9853,480.2
NORAD-68103,-73.9990,-87.6476,481.7
NORAD-68104,-72.6851,143.0912,481.5
NORAD-68105,-58.5633,130.9439,481.1
NORAD-68106,-43.9187,125.9488,480.5
NORAD-68107,-82.6856,-156.1845,480.8
NORAD-68108,-28.9029,122.9289,478.8
NORAD-68109,0.5143,118.8300,475.8
NORAD-68110,-14.2397,120.7482,477.6
NORAD-68111,15.3934,116.8849,473.3
NORAD-68112,30.2481,114.6292,470.3
NORAD-68113,59.8359,106.2131,465.2
NORAD-68114,45.1192,111.5375,468.2
NORAD-68115,73.9816,92.4800,464.0
NORAD-68116,82.6767,23.4298,463.2
NORAD-68117,72.7709,-36.7121,463.4
NORAD-68118,58.3732,-49.0656,465.8
NORAD-68119,43.6197,-54.0456,468.5
NORAD-68120,28.8983,-56.9928,470.6
NORAD-68121,13.7939,-59.2373,472.9
NORAD-68122,-0.7603,-61.1248,475.6
NORAD-68123,-30.9398,-65.4121,479.2
NORAD-68124,-47.7424,-66.2028,480.9
NORAD-68125,-15.6504,-63.0735,477.9
NORAD-68126,-0.0392,-110.0022,35799.8
NORAD-68128,-15.9861,168.5653,378.3
NORAD-68129,9.9145,-54.9568,1156.2
NORAD-68130,37.6008,-23.1892,1151.7
NORAD-68131,49.9038,30.7961,1149.5
NORAD-68132,34.0032,81.9173,1151.4
NORAD-68133,5.4070,111.7454,1155.5
NORAD-68134,-47.2138,-178.7183,1160.8
NORAD-68135,-24.7940,139.1178,1159.0
NORAD-68136,-45.1921,-121.5376,1160.9
NORAD-68137,-20.4863,-82.2140,1159.6
NORAD-68138,-49.9187,154.3406,849.9
NORAD-68139,-8.4939,-77.5465,596.0
NORAD-68140,-6.6897,-80.2782,597.1
NORAD-68141,34.0390,160.9606,587.3
NORAD-68142,64.9298,164.0241,466.7
NORAD-68143,23.7785,3.1559,471.6
NORAD-68144,-64.9852,-15.9498,480.1
NORAD-68145,-6.0545,-0.8415,476.4
NORAD-68146,-39.2687,-174.0008,479.5
NORAD-68147,53.3461,9.8098,467.0
NORAD-68148,-35.8432,-5.3545,479.6
NORAD-68149,-53.4398,-170.0769,480.3
NORAD-68150,-78.5193,-39.0627,481.9
NORAD-68151,-50.7326,-9.0496,479.1
NORAD-68152,-23.8379,-176.7557,478.4
NORAD-68153,-21.0549,-2.8783,477.7
NORAD-68154,20.8225,177.0787,472.6
NORAD-68155,5.9382,179.1009,475.1
NORAD-68156,35.7107,174.5984,470.2
NORAD-68157,-80.6169,-129.2823,481.7
NORAD-68158,50.4686,170.9629,466.3
NORAD-68159,8.8403,1.0722,473.2
NORAD-68160,67.8603,18.2247,465.6
NORAD-68161,78.4428,141.1873,465.3
NORAD-68162,38.6256,5.7860,469.8
NORAD-68163,-8.9487,-178.9889,476.9
NORAD-68164,80.7148,51.3711,464.3
NORAD-68165,-67.9046,-161.6418,480.5
NORAD-68166,-1.9479,-178.9763,476.2
NORAD-68167,48.8493,138.1144,462.3
NORAD-68168,27.5768,174.0796,465.6
NORAD-68169,-46.3668,-34.3083,475.1
NORAD-68170,-18.2614,-148.6702,472.8
NORAD-68171,30.8619,43.9495,465.3
NORAD-68172,-39.8248,-21.1867,474.9
NORAD-68173,-53.0926,-69.1083,475.6
NORAD-68174,-32.0694,-10.5407,473.8
NORAD-68175,18.7848,-177.6815,468.0
NORAD-68176,-23.3390,-1.4209,473.5
NORAD-68177,43.1571,152.5155,463.1
NORAD-68178,45.9776,68.1409,462.6
NORAD-68179,35.7450,164.4892,464.5
NORAD-68180,53.0063,101.5916,461.3
NORAD-68181,-5.3452,13.3997,471.4
NORAD-68182,-14.5685,6.2088,472.4
NORAD-68183,52.3698,120.6841,461.8
NORAD-68184,13.2210,27.5178,468.6
NORAD-68185,-35.2838,-131.0031,474.2
NORAD-68186,9.6557,-170.2382,469.0
NORAD-68187,-50.9009,-49.7617,475.2
NORAD-68189,-48.3098,-105.0509,474.6
NORAD-68190,-52.1065,-87.9690,474.6
NORAD-68191,22.1963,35.1545,466.4
NORAD-68192,50.4619,82.5188,461.9
NORAD-68193,3.8838,20.3062,469.8
NORAD-68194,39.0466,54.7492,463.8
NORAD-68195,0.3500,-163.2228,470.6
NORAD-68196,13.8942,-110.8700,957.1
NORAD-68197,37.5768,23.4673,791.8
NORAD-68198,79.5943,99.4688,536.8
NORAD-68199,74.2518,81.3531,536.6
NORAD-68200,64.3287,69.3425,533.2
NORAD-68201,-61.1510,-112.6538,544.0
NORAD-68202,-64.8094,-110.2080,543.2
NORAD-68203,45.8448,-134.3390,540.2
NORAD-68204,46.8757,-134.6256,540.0
NORAD-68205,-67.5302,-117.3737,459.7
NORAD-68206,-10.9511,43.8724,925.8
NORAD-68207,67.4837,15.6945,464.0
NORAD-68208,80.2791,-14.6371,464.3
NORAD-68209,78.7809,-106.1482,464.5
NORAD-68210,65.5263,-129.9902,465.5
NORAD-68211,50.9830,-137.2187,467.5
NORAD-68212,36.1324,-140.9354,468.4
NORAD-68213,21.1840,-143.4502,472.0
NORAD-68214,-36.3616,39.1738,479.6
NORAD-68215,-8.6248,-147.3968,476.4
NORAD-68216,-23.3481,-149.4377,478.6
NORAD-68217,-38.5818,-152.1261,479.9
NORAD-68218,-52.8715,-155.9916,480.8
NORAD-68219,-67.3619,-164.1218,480.8
NORAD-68220,-78.8559,74.2542,481.2
NORAD-68221,-80.2296,165.7605,481.1
NORAD-68222,-65.6146,50.1580,481.0
NORAD-68223,-50.9605,42.8452,479.9
NORAD-68225,-20.0964,36.4635,476.7
NORAD-68226,8.1018,32.7518,474.7
NORAD-68227,-6.5415,34.6312,475.9
NORAD-68228,23.2315,30.6546,471.7
NORAD-68229,-10.8881,-144.6431,475.6
NORAD-68230,38.0631,28.0601,469.7
NORAD-68231,53.1048,24.0031,466.7
NORAD-68232,-23.9149,-119.3112,473.3
NORAD-68233,-34.6374,9.9254,474.4
NORAD-68234,49.8196,104.2184,441.9
NORAD-68235,27.8938,65.0051,465.5
NORAD-68236,42.1707,84.4256,460.8
NORAD-68237,36.0871,74.7333,463.6
NORAD-68238,-46.6702,-86.1655,475.4
NORAD-68239,-32.3666,-110.3731,474.1
NORAD-68240,45.8964,170.8571,460.6
NORAD-68241,-24.2358,29.2214,474.4
NORAD-68242,52.9754,145.6394,474.4
NORAD-68243,-52.0035,-32.5745,476.2
NORAD-68244,0.0329,-138.6348,467.8
NORAD-68245,43.2513,86.4837,463.1
NORAD-68246,13.1317,-148.6442,465.5
NORAD-68247,-41.7702,-0.8932,474.9
NORAD-68248,-46.8250,-4.0293,476.7
NORAD-68249,-17.5044,27.4040,472.7
NORAD-68250,40.3510,81.2183,419.5
NORAD-68251,52.9394,132.5076,465.1
NORAD-68252,50.3844,156.5979,462.1
NORAD-68253,38.6126,-175.2851,464.5
NORAD-68254,49.0507,101.3771,462.7
NORAD-68255,29.4377,-163.5600,463.2
NORAD-68256,49.4578,168.1491,464.1
NORAD-68257,52.9535,138.1390,461.6
NORAD-68258,48.1100,172.6450,476.2
NORAD-68259,4.4503,-141.9405,467.1
NORAD-68260,-8.1754,34.8628,471.8
NORAD-68261,44.0288,-138.5230,497.3
NORAD-68262,42.6215,-154.1084,463.4
NORAD-68263,52.7675,151.6296,461.8
NORAD-68264,-27.3116,-87.8818,474.5
NORAD-68265,37.6009,106.3593,464.1
NORAD-68266,50.7685,136.2900,462.1
NORAD-68267,31.6755,96.5348,464.9
NORAD-68268,14.0107,79.7782,467.9
NORAD-68269,-22.5818,50.9135,473.7
NORAD-68270,44.3173,-156.1122,463.1
NORAD-68271,-52.3467,-34.3961,475.4
NORAD-68272,20.6604,-124.8014,466.3
NORAD-68273,-18.6626,-95.9678,472.4
NORAD-68274,52.1257,174.9816,461.9
NORAD-68275,35.3533,-142.6397,464.5
NORAD-68276,27.0726,-133.0693,465.7
NORAD-68277,-9.4976,-103.4303,471.8
NORAD-68278,-0.3053,-110.3606,470.1
NORAD-68279,18.3001,-124.9003,467.7
NORAD-68280,-4.4916,65.6604,471.5
NORAD-68281,11.6404,80.0393,469.1
NORAD-68282,-48.7196,-52.0890,475.0
NORAD-68283,-16.1184,58.7043,472.8
NORAD-68284,-6.9149,-103.2360,472.3
NORAD-68285,-41.0563,30.5157,474.8
NORAD-68286,-50.5636,3.4514,475.4
NORAD-68287,-30.8959,42.4469,474.2
NORAD-68288,53.0468,154.9170,461.6
NORAD-68289,48.5852,-168.6845,461.9
NORAD-68290,9.0999,-117.4679,469.4
NORAD-68291,-50.2228,109.4707,573.2
NORAD-68293,8.6818,-24.3792,364.9
NORAD-68294,-38.4679,-68.7729,479.9
NORAD-68295,-53.4146,-64.6814,480.1
NORAD-68296,20.7703,-77.3576,472.3
NORAD-68297,38.2651,111.1158,470.2
NORAD-68298,23.7009,108.5414,472.2
NORAD-68299,53.1471,115.1448,466.7
NORAD-68300,-6.0604,104.5622,476.5
NORAD-68301,8.5865,106.4423,473.5
NORAD-68302,-65.0357,89.4100,480.2
NORAD-68303,-78.4367,66.6779,480.4
NORAD-68304,67.8536,123.6230,465.1
NORAD-68305,72.5971,-99.7183,465.2
NORAD-68306,-50.6141,96.3891,480.8
NORAD-68307,-8.5358,-73.4882,476.5
NORAD-68308,-80.4819,-24.8565,469.3
NORAD-68309,-23.8651,-71.3525,478.0
NORAD-68310,50.3814,-83.4585,467.2
NORAD-68311,-20.9576,102.5397,478.1
NORAD-68312,-67.8597,-56.2977,480.7
NORAD-68313,65.2531,-90.6746,465.9
NORAD-68314,-80.5528,-24.3989,480.7
NORAD-68315,36.0122,-79.9121,468.8
NORAD-68316,80.5291,155.3831,464.1
NORAD-68317,-35.7541,100.0683,479.5
NORAD-68318,78.7924,-114.9303,464.4
